filename,label_index,label,st_frame,end_frame
s10-d02-cam-002,48,take \& put in cupboard,27353,27481
s10-d02-cam-002,1, Background activity,1,309
s10-d02-cam-002,1, Background activity,561,702
s10-d02-cam-002,1, Background activity,911,1035
s10-d02-cam-002,1, Background activity,1085,1178
s10-d02-cam-002,1, Background activity,1331,1453
s10-d02-cam-002,1, Background activity,1519,1627
s10-d02-cam-002,1, Background activity,1808,1906
s10-d02-cam-002,1, Background activity,1977,2009
s10-d02-cam-002,1, Background activity,2108,2179
s10-d02-cam-002,1, Background activity,2216,2318
s10-d02-cam-002,1, Background activity,2685,2718
s10-d02-cam-002,1, Background activity,2930,2982
s10-d02-cam-002,1, Background activity,3216,3276
s10-d02-cam-002,1, Background activity,3541,3608
s10-d02-cam-002,1, Background activity,3802,3837
s10-d02-cam-002,1, Background activity,3878,3949
s10-d02-cam-002,1, Background activity,4071,4158
s10-d02-cam-002,1, Background activity,4419,4450
s10-d02-cam-002,1, Background activity,4623,4765
s10-d02-cam-002,1, Background activity,5013,5132
s10-d02-cam-002,1, Background activity,5265,5377
s10-d02-cam-002,1, Background activity,5493,5573
s10-d02-cam-002,1, Background activity,5751,5894
s10-d02-cam-002,1, Background activity,6126,6162
s10-d02-cam-002,1, Background activity,6241,6412
s10-d02-cam-002,1, Background activity,6851,6953
s10-d02-cam-002,1, Background activity,7139,7192
s10-d02-cam-002,1, Background activity,8570,8714
s10-d02-cam-002,1, Background activity,8827,8865
s10-d02-cam-002,1, Background activity,8977,9039
s10-d02-cam-002,1, Background activity,9299,9418
s10-d02-cam-002,1, Background activity,9787,9869
s10-d02-cam-002,1, Background activity,9986,10089
s10-d02-cam-002,1, Background activity,10208,10371
s10-d02-cam-002,1, Background activity,10419,10649
s10-d02-cam-002,1, Background activity,11420,11465
s10-d02-cam-002,1, Background activity,11900,11958
s10-d02-cam-002,1, Background activity,11991,12037
s10-d02-cam-002,1, Background activity,12155,12271
s10-d02-cam-002,1, Background activity,12858,12940
s10-d02-cam-002,1, Background activity,13442,13472
s10-d02-cam-002,1, Background activity,13674,13706
s10-d02-cam-002,1, Background activity,14640,14671
s10-d02-cam-002,1, Background activity,14695,15042
s10-d02-cam-002,1, Background activity,15232,15359
s10-d02-cam-002,1, Background activity,16392,16499
s10-d02-cam-002,1, Background activity,16774,16836
s10-d02-cam-002,1, Background activity,17701,18869
s10-d02-cam-002,1, Background activity,19258,19301
s10-d02-cam-002,1, Background activity,19394,19426
s10-d02-cam-002,1, Background activity,19576,19659
s10-d02-cam-002,1, Background activity,19890,19954
s10-d02-cam-002,1, Background activity,21486,21537
s10-d02-cam-002,1, Background activity,21823,21888
s10-d02-cam-002,1, Background activity,23756,23806
s10-d02-cam-002,1, Background activity,23942,24023
s10-d02-cam-002,1, Background activity,24273,24338
s10-d02-cam-002,1, Background activity,24712,24755
s10-d02-cam-002,1, Background activity,24920,24955
s10-d02-cam-002,1, Background activity,25015,25063
s10-d02-cam-002,1, Background activity,25122,25310
s10-d02-cam-002,1, Background activity,25360,25389
s10-d02-cam-002,1, Background activity,25744,25854
s10-d02-cam-002,1, Background activity,26245,26276
s10-d02-cam-002,1, Background activity,26599,26650
s10-d02-cam-002,1, Background activity,27316,27352
s10-d02-cam-002,1, Background activity,27482,27678
s10-d10-cam-002,54,take out from cupboard,282,1137
s10-d10-cam-002,55,take out from drawer,1196,1341
s10-d10-cam-002,55,take out from drawer,1515,1579
s10-d10-cam-002,20,open/close drawer,1606,1672
s10-d10-cam-002,55,take out from drawer,1679,1867
s10-d10-cam-002,55,take out from drawer,2019,2157
s10-d10-cam-002,63,wash objects,2195,2443
s10-d10-cam-002,63,wash objects,2477,2535
s10-d10-cam-002,63,wash objects,2572,2717
s10-d10-cam-002,40,shake,2746,2775
s10-d10-cam-002,1, Background activity,2824,2893
s10-d10-cam-002,63,wash objects,2934,3076
s10-d10-cam-002,63,wash objects,3112,3238
s10-d10-cam-002,40,shake,3269,3297
s10-d10-cam-002,40,shake,3313,3342
s10-d10-cam-002,32,put on cutting-board,3456,3474
s10-d10-cam-002,32,put on cutting-board,3485,3512
s10-d10-cam-002,6,cut off ends,3551,3648
s10-d10-cam-002,24,peel,3679,5340
s10-d10-cam-002,6,cut off ends,5340,5485
s10-d10-cam-002,6,cut off ends,5544,5586
s10-d10-cam-002,63,wash objects,5679,5772
s10-d10-cam-002,40,shake,5772,5857
s10-d10-cam-002,26,pour,5904,5971
s10-d10-cam-002,6,cut off ends,6061,6131
s10-d10-cam-002,5,cut in,6152,6274
s10-d10-cam-002,55,take out from drawer,6337,6411
s10-d10-cam-002,63,wash objects,6440,6484
s10-d10-cam-002,5,cut in,6645,7142
s10-d10-cam-002,24,peel,7152,7219
s10-d10-cam-002,24,peel,7248,7670
s10-d10-cam-002,24,peel,7673,8258
s10-d10-cam-002,62,wash hands,8307,8423
s10-d10-cam-002,24,peel,8508,9495
s10-d10-cam-002,40,shake,9569,9646
s10-d10-cam-002,24,peel,9881,9915
s10-d10-cam-002,53,take ingredient apart,10148,10344
s10-d10-cam-002,53,take ingredient apart,10502,11018
s10-d10-cam-002,53,take ingredient apart,11059,11708
s10-d10-cam-002,24,peel,11750,11860
s10-d10-cam-002,53,take ingredient apart,11890,12161
s10-d10-cam-002,3,cut apart,12442,12525
s10-d10-cam-002,8,cut slices,12643,12983
s10-d10-cam-002,8,cut slices,13004,13248
s10-d10-cam-002,24,peel,13336,13394
s10-d10-cam-002,3,cut apart,13466,13512
s10-d10-cam-002,29,put in bowl,13522,13558
s10-d10-cam-002,29,put in bowl,13566,13597
s10-d10-cam-002,3,cut apart,13633,13672
s10-d10-cam-002,29,put in bowl,13678,13703
s10-d10-cam-002,29,put in bowl,13708,13745
s10-d10-cam-002,3,cut apart,13792,13826
s10-d10-cam-002,29,put in bowl,13827,13855
s10-d10-cam-002,29,put in bowl,13919,13988
s10-d10-cam-002,29,put in bowl,13990,14315
s10-d10-cam-002,29,put in bowl,14340,14392
s10-d10-cam-002,29,put in bowl,14412,14479
s10-d10-cam-002,29,put in bowl,14505,14561
s10-d10-cam-002,5,cut in,14795,15150
s10-d10-cam-002,53,take ingredient apart,15163,15242
s10-d10-cam-002,5,cut in,15255,15547
s10-d10-cam-002,53,take ingredient apart,15555,15601
s10-d10-cam-002,8,cut slices,15679,16170
s10-d10-cam-002,29,put in bowl,16190,16229
s10-d10-cam-002,29,put in bowl,16232,16435
s10-d10-cam-002,53,take ingredient apart,16454,16486
s10-d10-cam-002,5,cut in,16607,16719
s10-d10-cam-002,53,take ingredient apart,16728,16768
s10-d10-cam-002,8,cut slices,16816,16918
s10-d10-cam-002,8,cut slices,16990,17187
s10-d10-cam-002,29,put in bowl,17184,17258
s10-d10-cam-002,29,put in bowl,17264,17315
s10-d10-cam-002,29,put in bowl,17325,17376
s10-d10-cam-002,29,put in bowl,17387,17427
s10-d10-cam-002,29,put in bowl,17434,17476
s10-d10-cam-002,53,take ingredient apart,17506,17575
s10-d10-cam-002,16,move from X to Y,17575,17604
s10-d10-cam-002,8,cut slices,17659,17813
s10-d10-cam-002,53,take ingredient apart,17843,17935
s10-d10-cam-002,53,take ingredient apart,17944,18060
s10-d10-cam-002,53,take ingredient apart,18062,18106
s10-d10-cam-002,8,cut slices,18162,18385
s10-d10-cam-002,3,cut apart,18460,18855
s10-d10-cam-002,29,put in bowl,18860,18912
s10-d10-cam-002,29,put in bowl,18919,18967
s10-d10-cam-002,29,put in bowl,18977,19025
s10-d10-cam-002,29,put in bowl,19032,19064
s10-d10-cam-002,29,put in bowl,19104,19147
s10-d10-cam-002,29,put in bowl,19149,19469
s10-d10-cam-002,29,put in bowl,19522,19636
s10-d10-cam-002,29,put in bowl,19669,19734
s10-d10-cam-002,29,put in bowl,19742,19790
s10-d10-cam-002,29,put in bowl,19798,19838
s10-d10-cam-002,29,put in bowl,19852,19936
s10-d10-cam-002,29,put in bowl,19944,20023
s10-d10-cam-002,29,put in bowl,20032,20110
s10-d10-cam-002,29,put in bowl,20118,20171
s10-d10-cam-002,29,put in bowl,20177,20222
s10-d10-cam-002,29,put in bowl,20230,20317
s10-d10-cam-002,29,put in bowl,20325,20367
s10-d10-cam-002,29,put in bowl,20375,20457
s10-d10-cam-002,29,put in bowl,20471,20518
s10-d10-cam-002,29,put in bowl,20542,20597
s10-d10-cam-002,29,put in bowl,20646,20701
s10-d10-cam-002,29,put in bowl,20710,20737
s10-d10-cam-002,29,put in bowl,20746,20784
s10-d10-cam-002,29,put in bowl,20794,20831
s10-d10-cam-002,29,put in bowl,20839,20989
s10-d10-cam-002,29,put in bowl,20998,21037
s10-d10-cam-002,29,put in bowl,21055,21278
s10-d10-cam-002,29,put in bowl,21284,21386
s10-d10-cam-002,14,lid: remove,21487,21553
s10-d10-cam-002,29,put in bowl,21567,21679
s10-d10-cam-002,29,put in bowl,21686,21756
s10-d10-cam-002,29,put in bowl,21765,21804
s10-d10-cam-002,63,wash objects,21834,22273
s10-d10-cam-002,26,pour,22273,22405
s10-d10-cam-002,26,pour,22424,22472
s10-d10-cam-002,63,wash objects,22530,22575
s10-d10-cam-002,59,taste,22580,22605
s10-d10-cam-002,26,pour,22673,22791
s10-d10-cam-002,40,shake,22964,22996
s10-d10-cam-002,29,put in bowl,23020,23418
s10-d10-cam-002,29,put in bowl,23478,23969
s10-d10-cam-002,29,put in bowl,23995,24321
s10-d10-cam-002,29,put in bowl,24366,24703
s10-d10-cam-002,29,put in bowl,24726,24950
s10-d10-cam-002,29,put in bowl,24975,25109
s10-d10-cam-002,29,put in bowl,25113,25181
s10-d10-cam-002,13,lid: put on,25245,25312
s10-d10-cam-002,54,take out from cupboard,25367,25551
s10-d10-cam-002,63,wash objects,25610,25745
s10-d10-cam-002,40,shake,25745,25779
s10-d10-cam-002,24,peel,25911,26619
s10-d10-cam-002,3,cut apart,26731,26960
s10-d10-cam-002,1, Background activity,27023,27397
s10-d10-cam-002,1, Background activity,1,281
s10-d10-cam-002,1, Background activity,1138,1195
s10-d10-cam-002,1, Background activity,1342,1514
s10-d10-cam-002,1, Background activity,1868,2018
s10-d10-cam-002,1, Background activity,2158,2194
s10-d10-cam-002,1, Background activity,2444,2476
s10-d10-cam-002,1, Background activity,2536,2571
s10-d10-cam-002,1, Background activity,2776,2823
s10-d10-cam-002,1, Background activity,2894,2933
s10-d10-cam-002,1, Background activity,3077,3111
s10-d10-cam-002,1, Background activity,3239,3268
s10-d10-cam-002,1, Background activity,3343,3455
s10-d10-cam-002,1, Background activity,3513,3550
s10-d10-cam-002,1, Background activity,3649,3678
s10-d10-cam-002,1, Background activity,5486,5543
s10-d10-cam-002,1, Background activity,5587,5678
s10-d10-cam-002,1, Background activity,5858,5903
s10-d10-cam-002,1, Background activity,5972,6060
s10-d10-cam-002,1, Background activity,6275,6336
s10-d10-cam-002,1, Background activity,6485,6644
s10-d10-cam-002,1, Background activity,8259,8306
s10-d10-cam-002,1, Background activity,8424,8507
s10-d10-cam-002,1, Background activity,9496,9568
s10-d10-cam-002,1, Background activity,9647,9880
s10-d10-cam-002,1, Background activity,9916,10147
s10-d10-cam-002,1, Background activity,10345,10501
s10-d10-cam-002,1, Background activity,11019,11058
s10-d10-cam-002,1, Background activity,11709,11749
s10-d10-cam-002,1, Background activity,12162,12441
s10-d10-cam-002,1, Background activity,12526,12642
s10-d10-cam-002,1, Background activity,13249,13335
s10-d10-cam-002,1, Background activity,13395,13465
s10-d10-cam-002,1, Background activity,13598,13632
s10-d10-cam-002,1, Background activity,13746,13791
s10-d10-cam-002,1, Background activity,13856,13918
s10-d10-cam-002,1, Background activity,14562,14794
s10-d10-cam-002,1, Background activity,15602,15678
s10-d10-cam-002,1, Background activity,16487,16606
s10-d10-cam-002,1, Background activity,16769,16815
s10-d10-cam-002,1, Background activity,16919,16989
s10-d10-cam-002,1, Background activity,17605,17658
s10-d10-cam-002,1, Background activity,18107,18161
s10-d10-cam-002,1, Background activity,18386,18459
s10-d10-cam-002,1, Background activity,19065,19103
s10-d10-cam-002,1, Background activity,19470,19521
s10-d10-cam-002,1, Background activity,19637,19668
s10-d10-cam-002,1, Background activity,20598,20645
s10-d10-cam-002,1, Background activity,21387,21486
s10-d10-cam-002,1, Background activity,22473,22529
s10-d10-cam-002,1, Background activity,22606,22672
s10-d10-cam-002,1, Background activity,22792,22963
s10-d10-cam-002,1, Background activity,23419,23477
s10-d10-cam-002,1, Background activity,24322,24365
s10-d10-cam-002,1, Background activity,25182,25244
s10-d10-cam-002,1, Background activity,25313,25366
s10-d10-cam-002,1, Background activity,25552,25609
s10-d10-cam-002,1, Background activity,25780,25910
s10-d10-cam-002,1, Background activity,26620,26730
s10-d10-cam-002,1, Background activity,26961,27022
s10-d10-cam-002,1, Background activity,27398,27563
s10-d11-cam-002,54,take out from cupboard,236,732
s10-d11-cam-002,55,take out from drawer,887,976
s10-d11-cam-002,55,take out from drawer,1135,1312
s10-d11-cam-002,63,wash objects,1331,1617
s10-d11-cam-002,40,shake,1617,1655
s10-d11-cam-002,24,peel,1733,2155
s10-d11-cam-002,20,open/close drawer,2215,2268
s10-d11-cam-002,55,take out from drawer,2284,2421
s10-d11-cam-002,55,take out from drawer,2487,2559
s10-d11-cam-002,63,wash objects,2683,2808
s10-d11-cam-002,40,shake,2808,2837
s10-d11-cam-002,24,peel,2869,3147
s10-d11-cam-002,63,wash objects,3257,3443
s10-d11-cam-002,24,peel,3463,4139
s10-d11-cam-002,62,wash hands,4210,4273
s10-d11-cam-002,40,shake,4273,4311
s10-d11-cam-002,14,lid: remove,4384,4419
s10-d11-cam-002,63,wash objects,4424,4525
s10-d11-cam-002,40,shake,4525,4557
s10-d11-cam-002,13,lid: put on,4557,4654
s10-d11-cam-002,3,cut apart,4708,4848
s10-d11-cam-002,44,squeeze,4925,5815
s10-d11-cam-002,44,squeeze,5857,6026
s10-d11-cam-002,44,squeeze,6143,7115
s10-d11-cam-002,62,wash hands,7185,7237
s10-d11-cam-002,40,shake,7237,7271
s10-d11-cam-002,3,cut apart,7314,7471
s10-d11-cam-002,44,squeeze,7529,8357
s10-d11-cam-002,44,squeeze,8410,9311
s10-d11-cam-002,44,squeeze,9362,9486
s10-d11-cam-002,62,wash hands,9543,9627
s10-d11-cam-002,40,shake,9627,9686
s10-d11-cam-002,19,open/close cupboard,9727,9756
s10-d11-cam-002,10,dry,9766,9834
s10-d11-cam-002,54,take out from cupboard,9955,10024
s10-d11-cam-002,19,open/close cupboard,10304,10346
s10-d11-cam-002,26,pour,10544,10800
s10-d11-cam-002,3,cut apart,10937,11075
s10-d11-cam-002,41,smell,11079,11099
s10-d11-cam-002,14,lid: remove,11402,11429
s10-d11-cam-002,63,wash objects,11494,11670
s10-d11-cam-002,40,shake,11670,11735
s10-d11-cam-002,13,lid: put on,11741,11811
s10-d11-cam-002,44,squeeze,11857,12272
s10-d11-cam-002,44,squeeze,12326,12837
s10-d11-cam-002,26,pour,12936,13053
s10-d11-cam-002,62,wash hands,13113,13183
s10-d11-cam-002,40,shake,13189,13228
s10-d11-cam-002,40,shake,13241,13281
s10-d11-cam-002,54,take out from cupboard,13398,13503
s10-d11-cam-002,39,screw open,13533,13574
s10-d11-cam-002,26,pour,13608,13844
s10-d11-cam-002,26,pour,14023,14237
s10-d11-cam-002,38,screw close,14267,14334
s10-d11-cam-002,48,take \& put in cupboard,14379,14453
s10-d11-cam-002,1, Background activity,1,235
s10-d11-cam-002,1, Background activity,733,886
s10-d11-cam-002,1, Background activity,977,1134
s10-d11-cam-002,1, Background activity,1656,1732
s10-d11-cam-002,1, Background activity,2156,2214
s10-d11-cam-002,1, Background activity,2422,2486
s10-d11-cam-002,1, Background activity,2560,2682
s10-d11-cam-002,1, Background activity,2838,2868
s10-d11-cam-002,1, Background activity,3148,3256
s10-d11-cam-002,1, Background activity,4140,4209
s10-d11-cam-002,1, Background activity,4312,4383
s10-d11-cam-002,1, Background activity,4655,4707
s10-d11-cam-002,1, Background activity,4849,4924
s10-d11-cam-002,1, Background activity,5816,5856
s10-d11-cam-002,1, Background activity,6027,6142
s10-d11-cam-002,1, Background activity,7116,7184
s10-d11-cam-002,1, Background activity,7272,7313
s10-d11-cam-002,1, Background activity,7472,7528
s10-d11-cam-002,1, Background activity,8358,8409
s10-d11-cam-002,1, Background activity,9312,9361
s10-d11-cam-002,1, Background activity,9487,9542
s10-d11-cam-002,1, Background activity,9687,9726
s10-d11-cam-002,1, Background activity,9835,9954
s10-d11-cam-002,1, Background activity,10025,10303
s10-d11-cam-002,1, Background activity,10347,10543
s10-d11-cam-002,1, Background activity,10801,10936
s10-d11-cam-002,1, Background activity,11100,11401
s10-d11-cam-002,1, Background activity,11430,11493
s10-d11-cam-002,1, Background activity,11812,11856
s10-d11-cam-002,1, Background activity,12273,12325
s10-d11-cam-002,1, Background activity,12838,12935
s10-d11-cam-002,1, Background activity,13054,13112
s10-d11-cam-002,1, Background activity,13282,13397
s10-d11-cam-002,1, Background activity,13575,13607
s10-d11-cam-002,1, Background activity,13845,14022
s10-d11-cam-002,1, Background activity,14335,14378
s11-d01-cam-002,55,take out from drawer,200,346
s11-d01-cam-002,55,take out from drawer,350,483
s11-d01-cam-002,54,take out from cupboard,532,687
s11-d01-cam-002,56,take out from fridge,722,1220
s11-d01-cam-002,54,take out from cupboard,1283,1482
s11-d01-cam-002,35,remove from package,1610,1783
s11-d01-cam-002,8,cut slices,1883,2348
s11-d01-cam-002,33,put on plate,2348,2400
s11-d01-cam-002,35,remove from package,2405,2449
s11-d01-cam-002,8,cut slices,2449,2619
s11-d01-cam-002,33,put on plate,2619,2675
s11-d01-cam-002,8,cut slices,2680,2871
s11-d01-cam-002,33,put on plate,2871,2908
s11-d01-cam-002,8,cut slices,2910,3121
s11-d01-cam-002,33,put on plate,3122,3161
s11-d01-cam-002,23,package X,3178,3531
s11-d01-cam-002,48,take \& put in cupboard,3531,3694
s11-d01-cam-002,16,move from X to Y,3751,3788
s11-d01-cam-002,16,move from X to Y,3795,3870
s11-d01-cam-002,35,remove from package,3978,4148
s11-d01-cam-002,35,remove from package,4168,4407
s11-d01-cam-002,55,take out from drawer,4410,4564
s11-d01-cam-002,8,cut slices,4637,5200
s11-d01-cam-002,8,cut slices,5344,5683
s11-d01-cam-002,23,package X,5751,5911
s11-d01-cam-002,23,package X,5967,6143
s11-d01-cam-002,55,take out from drawer,6170,6354
s11-d01-cam-002,14,lid: remove,6514,6591
s11-d01-cam-002,56,take out from fridge,6717,6986
s11-d01-cam-002,63,wash objects,7003,7247
s11-d01-cam-002,10,dry,7339,7460
s11-d01-cam-002,55,take out from drawer,7534,7636
s11-d01-cam-002,3,cut apart,7659,7745
s11-d01-cam-002,8,cut slices,7830,8173
s11-d01-cam-002,8,cut slices,8232,8331
s11-d01-cam-002,7,cut out inside,8331,8451
s11-d01-cam-002,31,put on bread/dough,8544,8682
s11-d01-cam-002,31,put on bread/dough,8691,8775
s11-d01-cam-002,31,put on bread/dough,8779,8838
s11-d01-cam-002,31,put on bread/dough,8843,8954
s11-d01-cam-002,43,spread,8954,8996
s11-d01-cam-002,31,put on bread/dough,8996,9077
s11-d01-cam-002,43,spread,9077,9138
s11-d01-cam-002,31,put on bread/dough,9189,9316
s11-d01-cam-002,31,put on bread/dough,9321,9408
s11-d01-cam-002,31,put on bread/dough,9412,9517
s11-d01-cam-002,43,spread,9517,9569
s11-d01-cam-002,31,put on bread/dough,9569,9641
